Timestamp (ms),Left Eye Center X,Left Eye Center Y,Right Eye Center X,Right Eye Center Y,Left Iris Relative Pos Dx,Left Iris Relative Pos Dy,Right Iris Relative Pos Dx,Right Iris Relative Pos Dy,Total Blink Count,Pitch,Yaw,Roll
1747809080146,463.0,240.5,387.5,235.0,88,5,-60,-5,0,0.0,0.0,0.0
1747809080146,463.0,240.5,387.5,235.0,88,5,-60,-5,0,0.0,0.0,0.0
1747809080200,464.0,239.5,387.0,233.5,91,6,-60,-6,0,-0.09639931646897537,-0.9612315108171838,-0.07960744159776212
1747809080200,464.0,239.5,387.0,233.5,91,6,-60,-6,0,-0.09639931646897537,-0.9612315108171838,-0.07960744159776212
1747809080271,464.5,240.0,387.5,234.5,90,6,-61,-5,0,-0.32648133669013646,-1.883394679344061,0.013277017599752305
1747809080271,464.5,240.0,387.5,234.5,90,6,-61,-5,0,-0.32648133669013646,-1.883394679344061,0.013277017599752305
1747809080318,464.5,240.0,387.5,235.0,89,6,-61,-5,0,-0.52754138890365,-2.332389151363886,0.08799084754194375
1747809080318,464.5,240.0,387.5,235.0,89,6,-61,-5,0,-0.52754138890365,-2.332389151363886,0.08799084754194375
1747809080390,466.0,240.5,388.0,234.0,91,7,-62,-6,0,-0.39772445053798133,-2.243458323628916,0.2163446946320695
1747809080390,466.0,240.5,388.0,234.0,91,7,-62,-6,0,-0.39772445053798133,-2.243458323628916,0.2163446946320695
1747809080451,465.0,241.0,388.0,235.0,90,7,-60,-6,0,-0.3318788021348711,-2.267978470062573,0.23552824896968794
1747809080451,465.0,241.0,388.0,235.0,90,7,-60,-6,0,-0.3318788021348711,-2.267978470062573,0.23552824896968794
1747809080508,465.5,241.0,389.0,235.5,90,6,-60,-6,0,-0.4783085568881189,-2.1628786059629235,0.18338726228016
1747809080508,465.5,241.0,389.0,235.5,90,6,-60,-6,0,-0.4783085568881189,-2.1628786059629235,0.18338726228016
1747809080571,466.0,241.0,388.5,235.0,90,7,-61,-5,0,-0.5402735705670061,-2.284951490290803,0.1554620560046054
1747809080571,466.0,241.0,388.5,235.0,90,7,-61,-5,0,-0.5402735705670061,-2.284951490290803,0.1554620560046054
1747809080631,464.5,241.0,387.0,234.5,90,7,-62,-6,0,-0.5573636272839497,-2.485025452364482,0.15391669002307395
1747809080631,464.5,241.0,387.0,234.5,90,7,-62,-6,0,-0.5573636272839497,-2.485025452364482,0.15391669002307395
1747809080689,462.0,241.0,386.5,234.0,88,8,-61,-7,0,-0.5467163946897724,-2.7990830438964363,0.21366836055439276
1747809080689,462.0,241.0,386.5,234.0,88,8,-61,-7,0,-0.5467163946897724,-2.7990830438964363,0.21366836055439276
1747809080756,462.0,239.5,385.5,233.5,89,6,-61,-6,0,-0.6588696853279945,-3.022722700021509,0.18547901512068865
1747809080756,462.0,239.5,385.5,233.5,89,6,-61,-6,0,-0.6588696853279945,-3.022722700021509,0.18547901512068865
1747809080815,460.0,240.5,384.5,237.0,89,4,-59,-2,0,-0.7101366566354503,-2.802224083252076,0.1131265692869734
1747809080815,460.0,240.5,384.5,237.0,89,4,-59,-2,0,-0.7101366566354503,-2.802224083252076,0.1131265692869734
1747809080876,457.5,241.0,381.5,237.0,90,4,-61,-3,0,-0.7146497602471218,-2.241377274376857,-0.0354914927514276
1747809080876,457.5,241.0,381.5,237.0,90,4,-61,-3,0,-0.7146497602471218,-2.241377274376857,-0.0354914927514276
1747809080934,455.0,240.5,379.0,236.0,91,4,-60,-4,0,-0.7563553649808252,-1.266918879770282,-0.27777667367486103
1747809080934,455.0,240.5,379.0,236.0,91,4,-60,-4,0,-0.7563553649808252,-1.266918879770282,-0.27777667367486103
1747809080992,451.5,240.5,377.0,237.0,91,3,-58,-4,0,-0.9216120039735527,-0.4257570200171372,-0.6213194236486688
1747809080992,451.5,240.5,377.0,237.0,91,3,-58,-4,0,-0.9216120039735527,-0.4257570200171372,-0.6213194236486688
1747809081055,448.5,242.5,374.0,238.5,90,4,-60,-6,0,-1.2806824248564368,0.35331789264630586,-0.9091404647870283
1747809081055,448.5,242.5,374.0,238.5,90,4,-60,-6,0,-1.2806824248564368,0.35331789264630586,-0.9091404647870283
1747809081111,446.0,243.5,372.0,239.0,89,5,-58,-6,0,-1.4300730474964611,1.6558246707814046,-1.1387764528535094
1747809081111,446.0,243.5,372.0,239.0,89,5,-58,-6,0,-1.4300730474964611,1.6558246707814046,-1.1387764528535094
1747809081173,446.0,245.5,369.5,240.0,91,5,-61,-6,0,-1.5102803455493357,3.5128195869067866,-1.404949796046946
1747809081173,446.0,245.5,369.5,240.0,91,5,-61,-6,0,-1.5102803455493357,3.5128195869067866,-1.404949796046946
1747809081235,446.0,246.5,367.0,241.0,94,5,-62,-6,0,-1.6807181634968886,5.48484543404793,-1.7640676129576738
1747809081235,446.0,246.5,367.0,241.0,94,5,-62,-6,0,-1.6807181634968886,5.48484543404793,-1.7640676129576738
1747809081296,444.5,246.5,367.0,242.0,92,5,-60,-6,0,-2.0249416392557036,8.353669010796168,-2.2196603543942546
1747809081296,444.5,246.5,367.0,242.0,92,5,-60,-6,0,-2.0249416392557036,8.353669010796168,-2.2196603543942546
1747809081355,444.5,248.0,366.0,243.0,92,6,-62,-6,0,-2.258922908811999,10.93650011128413,-2.570248480638072
1747809081355,444.5,248.0,366.0,243.0,92,6,-62,-6,0,-2.258922908811999,10.93650011128413,-2.570248480638072
1747809081412,445.0,249.0,367.0,244.0,92,6,-61,-6,0,-2.615038642375879,13.380826830110973,-2.864233664104106
1747809081412,445.0,249.0,367.0,244.0,92,6,-61,-6,0,-2.615038642375879,13.380826830110973,-2.864233664104106
1747809081476,445.5,249.0,367.0,244.0,92,6,-62,-6,0,-3.0139150373284993,15.548638795681551,-3.1142392754845547
1747809081476,445.5,249.0,367.0,244.0,92,6,-62,-6,0,-3.0139150373284993,15.548638795681551,-3.1142392754845547
1747809081533,446.5,250.0,367.5,244.0,93,6,-62,-7,0,-3.364159759744436,17.619223003119593,-3.28931670667775
1747809081533,446.5,250.0,367.5,244.0,93,6,-62,-7,0,-3.364159759744436,17.619223003119593,-3.28931670667775
1747809081595,447.0,250.5,368.5,244.5,93,7,-61,-8,0,-3.775866687480743,19.72081844542121,-3.3267845305783386
1747809081595,447.0,250.5,368.5,244.5,93,7,-61,-8,0,-3.775866687480743,19.72081844542121,-3.3267845305783386
